               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.046421,            0.029148,             0.01949,             0.65641,             0.57172,             0.60566,             0.34049,            0.046084,             0.01754,            0.016645,           0.0078512,           0.0078512,           0.0078512
                  67,            0.046167,            0.029157,            0.019356,             0.70011,             0.55431,             0.60615,             0.34208,            0.046014,            0.017547,            0.016722,           0.0077907,           0.0077907,           0.0077907
                  68,            0.046168,            0.028893,            0.019124,             0.69445,             0.54756,             0.60254,               0.341,            0.045998,            0.017577,            0.016701,           0.0077296,           0.0077296,           0.0077296
                  69,             0.04561,            0.028978,            0.019069,             0.66567,             0.56763,             0.60379,             0.34381,            0.045883,            0.017584,            0.016569,           0.0076679,           0.0076679,           0.0076679
                  70,            0.045557,            0.028797,            0.019053,               0.672,             0.56418,             0.60579,              0.3456,            0.045779,            0.017497,            0.016477,           0.0076057,           0.0076057,           0.0076057
                  71,            0.045577,            0.028792,             0.01902,             0.68003,              0.5582,             0.60879,             0.34692,            0.045769,            0.017436,             0.01648,            0.007543,            0.007543,            0.007543
                  72,            0.045717,            0.028651,            0.018626,             0.68023,             0.56114,             0.60792,             0.34778,            0.045687,            0.017495,            0.016433,           0.0074797,           0.0074797,           0.0074797
                  73,            0.045144,            0.028769,            0.018629,             0.69626,             0.55297,             0.60745,             0.34871,            0.045684,             0.01746,            0.016595,            0.007416,            0.007416,            0.007416
                  74,            0.045182,            0.028798,             0.01833,             0.70645,             0.55035,              0.6105,             0.34992,            0.045504,            0.017451,            0.016416,           0.0073518,           0.0073518,           0.0073518
                  75,            0.045214,            0.028688,            0.018169,             0.64511,               0.588,             0.61364,             0.35074,            0.045518,            0.017411,            0.016344,           0.0072872,           0.0072872,           0.0072872
                  76,             0.04502,            0.028647,            0.018038,             0.72311,             0.54736,             0.61558,             0.35308,            0.045448,             0.01738,            0.016164,           0.0072221,           0.0072221,           0.0072221
                  77,            0.044779,            0.028567,            0.017838,              0.6864,             0.56905,             0.61534,             0.35361,            0.045399,            0.017362,            0.016256,           0.0071566,           0.0071566,           0.0071566
                  78,            0.044944,            0.028734,            0.017803,             0.71274,             0.55451,             0.61611,             0.35517,            0.045318,             0.01739,            0.016302,           0.0070906,           0.0070906,           0.0070906
                  79,             0.04483,            0.028351,            0.017642,              0.6981,             0.56688,             0.61772,             0.35603,            0.045221,            0.017352,            0.016204,           0.0070243,           0.0070243,           0.0070243
                  80,            0.044573,            0.028364,             0.01735,             0.69205,             0.57718,             0.62233,             0.35861,             0.04511,            0.017364,            0.016156,           0.0069576,           0.0069576,           0.0069576
                  81,            0.044456,            0.028388,            0.017593,             0.68287,             0.57732,             0.62094,             0.35946,            0.045122,             0.01733,            0.016209,           0.0068906,           0.0068906,           0.0068906
                  82,             0.04443,            0.028119,            0.017178,             0.69906,             0.57246,             0.62142,             0.35882,              0.0451,            0.017305,            0.016093,           0.0068232,           0.0068232,           0.0068232
                  83,            0.044378,            0.028211,            0.017238,              0.6963,             0.57763,             0.62299,             0.35989,            0.045047,            0.017339,            0.016023,           0.0067555,           0.0067555,           0.0067555
                  84,            0.044116,            0.027781,            0.016988,             0.67494,             0.59882,             0.62683,             0.36091,            0.045005,            0.017294,            0.015954,           0.0066874,           0.0066874,           0.0066874
                  85,            0.043853,            0.027974,            0.016775,             0.70238,               0.578,             0.62742,              0.3627,            0.045002,            0.017287,            0.016036,           0.0066191,           0.0066191,           0.0066191
                  86,            0.044137,            0.028192,            0.016624,             0.68417,             0.58723,              0.6257,             0.36226,            0.044926,              0.0173,            0.016015,           0.0065505,           0.0065505,           0.0065505
