               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.059173,            0.046963,            0.027823,              0.5516,             0.46982,             0.48276,             0.22552,             0.05762,            0.026869,            0.020616,           0.0084225,           0.0084225,           0.0084225
                  57,            0.059122,            0.046372,            0.028046,             0.56283,             0.46758,             0.48186,             0.22551,             0.05746,            0.026801,            0.020297,           0.0083684,           0.0083684,           0.0083684
                  58,            0.059022,            0.046462,             0.02752,             0.58276,              0.4592,             0.48578,             0.22857,            0.057258,            0.026676,            0.020091,           0.0083136,           0.0083136,           0.0083136
                  59,            0.058809,            0.047033,            0.027198,             0.54065,             0.48286,              0.4882,             0.22821,            0.057227,             0.02675,            0.020057,           0.0082581,           0.0082581,           0.0082581
                  60,            0.058415,            0.046692,             0.02742,              0.5615,             0.47751,             0.49088,             0.23285,            0.056984,             0.02666,            0.019801,           0.0082019,           0.0082019,           0.0082019
                  61,            0.058297,            0.046408,            0.026974,             0.57753,             0.47302,             0.49379,             0.23487,            0.056965,            0.026644,            0.019735,            0.008145,            0.008145,            0.008145
                  62,            0.058351,            0.046562,            0.026871,             0.62122,             0.45527,              0.5001,             0.23697,            0.056823,            0.026626,            0.019839,           0.0080875,           0.0080875,           0.0080875
                  63,            0.058522,            0.046131,            0.026922,             0.60474,             0.46158,             0.50094,              0.2382,            0.056789,            0.026547,            0.019726,           0.0080294,           0.0080294,           0.0080294
                  64,            0.057863,            0.046338,            0.026726,             0.62638,             0.45108,             0.50189,                0.24,            0.056633,            0.026495,            0.019409,           0.0079706,           0.0079706,           0.0079706
                  65,            0.058267,            0.046056,            0.026753,             0.59433,             0.47068,             0.50387,             0.24149,            0.056514,            0.026462,            0.019329,           0.0079112,           0.0079112,           0.0079112
                  66,            0.058128,            0.046152,            0.026148,              0.6094,             0.46482,             0.50687,             0.24274,            0.056387,            0.026488,            0.019228,           0.0078512,           0.0078512,           0.0078512
                  67,             0.05796,            0.045833,            0.026082,             0.60127,             0.47355,             0.50923,             0.24342,            0.056297,            0.026428,            0.019027,           0.0077907,           0.0077907,           0.0077907
                  68,            0.057673,            0.045761,             0.02587,             0.58584,             0.48313,             0.51182,             0.24572,             0.05619,            0.026406,            0.019002,           0.0077296,           0.0077296,           0.0077296
                  69,            0.057764,            0.045956,             0.02588,             0.60603,             0.47682,             0.51548,             0.24605,            0.056082,            0.026345,            0.018751,           0.0076679,           0.0076679,           0.0076679
                  70,            0.057712,            0.045881,            0.025216,             0.62037,             0.46529,             0.51689,             0.24796,            0.056031,            0.026346,             0.01864,           0.0076057,           0.0076057,           0.0076057
                  71,            0.057452,            0.046059,            0.025404,             0.58379,             0.48734,             0.52087,             0.24968,            0.055957,            0.026295,            0.018704,            0.007543,            0.007543,            0.007543
                  72,            0.057552,            0.046288,            0.025289,             0.60984,             0.47813,             0.52226,             0.24996,            0.055922,            0.026238,            0.018643,           0.0074797,           0.0074797,           0.0074797
                  73,            0.057389,            0.046203,            0.025416,             0.62307,             0.47667,              0.5239,             0.25264,            0.055794,             0.02628,             0.01853,            0.007416,            0.007416,            0.007416
