               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.046726,             0.03386,            0.018939,             0.52138,             0.46567,              0.4561,              0.1352,            0.049621,            0.020678,             0.01485,           0.0079112,           0.0079112,           0.0079112
                  66,            0.046588,            0.034026,             0.01857,             0.53343,             0.45547,             0.45728,             0.13614,            0.049632,            0.020775,            0.015041,           0.0078512,           0.0078512,           0.0078512
                  67,            0.046307,            0.033961,            0.018465,             0.56004,             0.44024,             0.45781,             0.13528,            0.049641,            0.020781,            0.014858,           0.0077907,           0.0077907,           0.0077907
                  68,             0.04643,            0.033978,            0.018254,             0.52937,             0.46213,             0.45912,             0.13822,            0.049622,             0.02074,            0.014757,           0.0077296,           0.0077296,           0.0077296
                  69,            0.046173,            0.033613,            0.018235,             0.55817,             0.44972,             0.46155,             0.13972,            0.049373,            0.020676,            0.014618,           0.0076679,           0.0076679,           0.0076679
                  70,            0.046282,             0.03361,            0.018069,              0.5531,             0.44356,             0.45991,             0.13863,            0.049374,            0.020689,            0.014727,           0.0076057,           0.0076057,           0.0076057
                  71,             0.04594,            0.033502,            0.018012,             0.54079,             0.45302,             0.46068,             0.13896,             0.04921,             0.02061,            0.014478,            0.007543,            0.007543,            0.007543
                  72,            0.046167,            0.033516,            0.017676,             0.55174,              0.4593,             0.46846,             0.14157,            0.049107,            0.020669,            0.014354,           0.0074797,           0.0074797,           0.0074797
                  73,            0.045874,            0.033126,            0.017627,             0.52929,             0.47811,             0.47222,             0.14343,            0.048998,            0.020652,            0.014439,            0.007416,            0.007416,            0.007416
                  74,            0.045891,            0.033374,            0.017436,             0.52955,              0.4799,             0.46895,             0.14067,            0.049003,            0.020676,            0.014485,           0.0073518,           0.0073518,           0.0073518
                  75,            0.045274,            0.033029,            0.016907,             0.52858,             0.47725,             0.46988,             0.14092,            0.049103,            0.020742,            0.014312,           0.0072872,           0.0072872,           0.0072872
                  76,            0.045078,            0.032931,            0.016729,             0.52593,             0.47172,             0.46208,             0.13699,            0.048987,            0.020713,            0.014247,           0.0072221,           0.0072221,           0.0072221
                  77,            0.045088,            0.033061,            0.016941,             0.54529,             0.46761,             0.46858,             0.14168,             0.04889,            0.020653,            0.014067,           0.0071566,           0.0071566,           0.0071566
                  78,            0.044806,            0.032613,            0.016873,             0.52729,             0.47542,             0.46362,             0.13921,            0.048846,            0.020708,            0.014154,           0.0070906,           0.0070906,           0.0070906
                  79,            0.044664,            0.033249,            0.016615,             0.54129,              0.4736,             0.47155,             0.14192,            0.048762,            0.020668,            0.014159,           0.0070243,           0.0070243,           0.0070243
                  80,            0.044744,            0.032751,             0.01657,             0.53218,             0.48352,             0.47413,             0.14382,            0.048636,             0.02067,            0.014291,           0.0069576,           0.0069576,           0.0069576
                  81,            0.044294,            0.032531,            0.016304,             0.55077,             0.48025,             0.48376,             0.14651,            0.048569,             0.02068,            0.014063,           0.0068906,           0.0068906,           0.0068906
                  82,            0.044382,            0.032662,            0.016425,             0.55025,             0.48274,             0.48291,             0.14615,            0.048563,            0.020689,            0.014037,           0.0068232,           0.0068232,           0.0068232
                  83,            0.044208,            0.032433,            0.015833,             0.56453,             0.46645,             0.47766,              0.1462,            0.048625,            0.020757,            0.014006,           0.0067555,           0.0067555,           0.0067555
                  84,            0.044134,            0.032248,            0.015929,             0.53919,             0.48537,             0.48307,             0.14824,            0.048629,            0.020766,            0.014116,           0.0066874,           0.0066874,           0.0066874
                  85,            0.044079,            0.032573,             0.01584,             0.54192,             0.48757,             0.48422,             0.14951,            0.048513,            0.020738,            0.014131,           0.0066191,           0.0066191,           0.0066191
                  86,            0.043911,            0.032079,            0.015932,             0.55133,             0.48441,              0.4872,             0.15113,            0.048447,            0.020743,            0.014034,           0.0065505,           0.0065505,           0.0065505
                  87,            0.043471,            0.031666,            0.015702,             0.53556,             0.49203,             0.48754,             0.15133,            0.048395,            0.020718,            0.014102,           0.0064816,           0.0064816,           0.0064816
                  88,            0.043259,             0.03191,            0.015582,             0.58808,             0.46546,             0.49065,             0.15278,            0.048407,            0.020765,            0.014063,           0.0064125,           0.0064125,           0.0064125
                  89,             0.04344,            0.032139,            0.015053,             0.56504,              0.4838,               0.492,             0.15362,            0.048398,            0.020756,            0.014037,           0.0063432,           0.0063432,           0.0063432
                  90,             0.04329,            0.031753,            0.015041,             0.57896,             0.47618,             0.49242,             0.15232,            0.048335,            0.020746,            0.014004,           0.0062737,           0.0062737,           0.0062737
                  91,            0.043088,             0.03176,            0.014827,             0.56184,             0.48564,             0.49153,             0.15223,            0.048274,            0.020743,            0.013994,            0.006204,            0.006204,            0.006204
                  92,            0.042855,            0.031401,            0.015123,             0.55183,             0.50003,             0.49354,             0.15309,            0.048193,            0.020734,            0.014005,           0.0061341,           0.0061341,           0.0061341
                  93,            0.042791,             0.03142,            0.014937,             0.55784,             0.49282,             0.49303,             0.15241,            0.048191,            0.020772,            0.014032,            0.006064,            0.006064,            0.006064
                  94,            0.042911,            0.031453,            0.015074,             0.55293,             0.49014,             0.48958,             0.15088,            0.048177,            0.020787,            0.014019,           0.0059938,           0.0059938,           0.0059938
                  95,            0.042556,             0.03153,            0.014609,             0.55437,             0.49212,             0.48687,             0.14987,            0.048135,            0.020792,            0.013986,           0.0059235,           0.0059235,           0.0059235
                  96,            0.042688,            0.031361,            0.014393,             0.53723,             0.50041,             0.48564,             0.14947,            0.048062,            0.020795,             0.01399,           0.0058531,           0.0058531,           0.0058531
                  97,            0.042369,            0.031486,            0.014282,             0.54388,              0.4941,             0.48793,             0.15018,             0.04807,            0.020809,            0.014014,           0.0057826,           0.0057826,           0.0057826
                  98,            0.042115,            0.031119,            0.014044,             0.54646,             0.49617,             0.49159,             0.15184,            0.048031,            0.020822,            0.013956,            0.005712,            0.005712,            0.005712
                  99,             0.04217,            0.030964,            0.014029,             0.55654,             0.49156,             0.49261,             0.15299,            0.048009,            0.020851,             0.01394,           0.0056413,           0.0056413,           0.0056413
                 100,            0.041822,            0.030716,            0.014069,              0.5486,             0.49902,             0.49512,             0.15356,            0.047968,            0.020857,            0.013938,           0.0055707,           0.0055707,           0.0055707
