               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.061566,            0.063491,            0.028359,             0.62087,             0.48072,             0.52384,             0.26311,             0.06045,            0.037016,            0.020659,           0.0082581,           0.0082581,           0.0082581
                  60,            0.061509,            0.064235,            0.027871,             0.59808,             0.49342,              0.5258,             0.26428,            0.060448,            0.036884,            0.020592,           0.0082019,           0.0082019,           0.0082019
                  61,            0.061241,            0.064004,            0.027983,             0.63032,             0.48246,             0.52861,             0.26563,            0.060266,            0.036757,            0.020132,            0.008145,            0.008145,            0.008145
                  62,            0.061457,            0.063619,             0.02753,             0.60998,             0.50448,             0.53501,             0.26851,            0.060137,            0.036763,            0.020059,           0.0080875,           0.0080875,           0.0080875
                  63,            0.061218,             0.06386,            0.027577,             0.60913,             0.49847,             0.52869,             0.26662,             0.06002,            0.036801,            0.020256,           0.0080294,           0.0080294,           0.0080294
                  64,            0.061109,            0.063239,            0.027166,             0.60347,             0.51391,             0.53509,             0.27002,            0.059913,            0.036749,            0.020016,           0.0079706,           0.0079706,           0.0079706
                  65,            0.060855,            0.063408,            0.026977,             0.61843,             0.50303,             0.53521,             0.27049,            0.059798,            0.036781,            0.019963,           0.0079112,           0.0079112,           0.0079112
                  66,            0.060805,            0.063413,            0.027162,             0.62079,             0.50167,             0.53893,              0.2738,             0.05975,            0.036659,            0.019754,           0.0078512,           0.0078512,           0.0078512
                  67,            0.060435,            0.063211,            0.027127,             0.62327,             0.50636,             0.54282,             0.27495,            0.059651,            0.036645,            0.019661,           0.0077907,           0.0077907,           0.0077907
                  68,             0.06096,            0.063274,            0.027335,             0.64004,             0.49044,             0.53976,             0.27707,            0.059623,            0.036661,            0.019707,           0.0077296,           0.0077296,           0.0077296
                  69,            0.060694,            0.063723,            0.026899,             0.65603,             0.49416,             0.54296,             0.27763,            0.059544,            0.036609,            0.019825,           0.0076679,           0.0076679,           0.0076679
                  70,             0.06028,             0.06286,            0.026961,             0.63887,             0.50222,             0.54321,             0.27955,            0.059461,              0.0366,            0.019526,           0.0076057,           0.0076057,           0.0076057
                  71,            0.060486,            0.062685,            0.026602,             0.65095,             0.49853,              0.5471,             0.27969,            0.059312,            0.036537,            0.019488,            0.007543,            0.007543,            0.007543
                  72,            0.060269,            0.062584,            0.026371,             0.64119,              0.5073,             0.54924,             0.28235,            0.059265,            0.036476,            0.019271,           0.0074797,           0.0074797,           0.0074797
                  73,             0.06045,            0.063332,             0.02655,             0.61932,             0.52183,              0.5511,             0.28434,            0.059194,            0.036505,            0.019189,            0.007416,            0.007416,            0.007416
                  74,            0.060496,            0.062675,             0.02603,             0.64605,             0.50654,             0.55165,             0.28378,            0.059128,            0.036472,            0.019106,           0.0073518,           0.0073518,           0.0073518
                  75,            0.059998,            0.063711,            0.026012,             0.66591,             0.49972,             0.55447,             0.28625,            0.058948,            0.036477,             0.01917,           0.0072872,           0.0072872,           0.0072872
                  76,            0.059759,            0.062982,            0.025953,             0.67069,              0.4958,             0.55542,             0.28748,            0.058913,            0.036413,            0.019063,           0.0072221,           0.0072221,           0.0072221
                  77,            0.059709,            0.062724,            0.025649,             0.65001,             0.51159,             0.55579,             0.28876,            0.058838,            0.036477,            0.019096,           0.0071566,           0.0071566,           0.0071566
                  78,            0.059633,            0.062364,            0.025559,             0.64225,             0.52363,             0.55778,             0.28942,            0.058798,            0.036424,            0.019116,           0.0070906,           0.0070906,           0.0070906
                  79,            0.059542,             0.06293,            0.025392,             0.63681,             0.52873,             0.55995,             0.29166,            0.058727,            0.036394,            0.019054,           0.0070243,           0.0070243,           0.0070243
                  80,             0.05968,            0.062424,            0.025335,              0.6475,             0.52481,             0.56081,             0.29143,            0.058702,            0.036367,             0.01899,           0.0069576,           0.0069576,           0.0069576
                  81,            0.059493,            0.061681,            0.025137,              0.6534,              0.5209,             0.56017,             0.29014,            0.058629,            0.036402,            0.018976,           0.0068906,           0.0068906,           0.0068906
                  82,            0.059328,            0.062211,            0.025319,             0.67435,             0.50609,             0.56122,             0.29249,            0.058519,            0.036383,            0.018897,           0.0068232,           0.0068232,           0.0068232
                  83,            0.059378,            0.061445,            0.025092,             0.66289,             0.51603,              0.5627,             0.29409,            0.058443,            0.036364,            0.018752,           0.0067555,           0.0067555,           0.0067555
                  84,            0.059153,            0.061958,            0.025084,              0.6572,             0.52076,             0.56283,             0.29608,            0.058391,            0.036294,            0.018793,           0.0066874,           0.0066874,           0.0066874
                  85,            0.059025,            0.062079,            0.024859,             0.63546,             0.53164,             0.56378,              0.2966,             0.05832,            0.036289,            0.018744,           0.0066191,           0.0066191,           0.0066191
                  86,            0.059071,            0.062455,             0.02467,             0.66185,             0.52062,             0.56487,             0.29585,            0.058265,            0.036268,            0.018678,           0.0065505,           0.0065505,           0.0065505
                  87,            0.059206,            0.061788,            0.024765,             0.68205,              0.5087,             0.56435,              0.2954,            0.058232,            0.036244,            0.018737,           0.0064816,           0.0064816,           0.0064816
                  88,            0.058778,            0.062407,             0.02433,             0.65551,              0.5258,               0.565,             0.29664,            0.058193,            0.036231,            0.018745,           0.0064125,           0.0064125,           0.0064125
                  89,            0.058798,             0.06222,            0.024393,             0.65293,             0.53114,             0.56624,             0.29837,             0.05811,            0.036217,             0.01857,           0.0063432,           0.0063432,           0.0063432
                  90,            0.058911,            0.062702,            0.024331,             0.63767,             0.53982,             0.56686,             0.29975,             0.05806,            0.036183,             0.01857,           0.0062737,           0.0062737,           0.0062737
                  91,            0.058668,            0.061767,            0.024301,             0.66255,             0.52693,             0.56848,             0.30023,            0.058005,            0.036173,            0.018582,            0.006204,            0.006204,            0.006204
                  92,            0.058473,            0.061395,            0.024181,             0.66891,             0.52672,             0.57093,              0.3015,            0.057945,            0.036153,             0.01855,           0.0061341,           0.0061341,           0.0061341
                  93,            0.058369,            0.061757,            0.024041,             0.63849,             0.54221,             0.57287,             0.30351,            0.057885,            0.036159,            0.018496,            0.006064,            0.006064,            0.006064
                  94,            0.058313,            0.061901,            0.023936,             0.63443,             0.54874,             0.57512,             0.30553,            0.057864,            0.036122,             0.01849,           0.0059938,           0.0059938,           0.0059938
                  95,             0.05867,              0.0619,            0.023909,             0.65872,             0.53312,             0.57646,             0.30587,             0.05781,            0.036096,            0.018413,           0.0059235,           0.0059235,           0.0059235
                  96,            0.058196,            0.061459,            0.023836,             0.67667,             0.52469,             0.57716,             0.30659,            0.057783,            0.036097,            0.018354,           0.0058531,           0.0058531,           0.0058531
                  97,            0.058117,            0.061352,            0.023306,              0.6748,             0.52364,             0.57702,              0.3067,            0.057728,            0.036107,            0.018383,           0.0057826,           0.0057826,           0.0057826
                  98,             0.05788,            0.061005,            0.023762,             0.68689,              0.5176,             0.57677,             0.30704,            0.057663,            0.036077,            0.018341,            0.005712,            0.005712,            0.005712
